datetime,region,demand_mwh,solar_gen_mwh,wind_gen_mwh,scenario
2023-02-09 05:00:00,Saxony,283,141,236,HP_Boost
2023-02-09 06:00:00,Saxony,363,77,8,Base
2023-02-09 07:00:00,Saxony,462,8,230,Base
2023-02-09 08:00:00,Saxony,276,134,262,HP_Boost
2023-02-09 09:00:00,Saxony,148,188,21,HP_Boost
2023-02-09 10:00:00,Saxony,424,190,57,HP_Boost
2023-02-09 11:00:00,Saxony,449,4,251,Base
2023-02-09 12:00:00,Saxony,435,77,48,HP_Boost
2023-02-09 13:00:00,Saxony,256,95,142,HP_Boost
2023-02-09 14:00:00,Saxony,373,20,78,Base
2023-02-09 15:00:00,Saxony,197,85,38,Base
2023-02-09 16:00:00,Saxony,398,112,13,HP_Boost
2023-02-09 17:00:00,Saxony,129,4,126,HP_Boost
2023-02-09 18:00:00,Saxony,329,93,44,Base
2023-02-09 19:00:00,Saxony,490,20,241,Base
2023-02-09 20:00:00,Saxony,203,45,74,Base
2023-02-09 21:00:00,Saxony,478,84,165,Base
2023-02-09 22:00:00,Saxony,260,174,48,Base
2023-02-09 23:00:00,Saxony,209,60,26,Base
2023-02-10 00:00:00,Saxony,198,49,180,HP_Boost
2023-02-10 01:00:00,Saxony,173,10,70,HP_Boost
2023-02-10 02:00:00,Saxony,262,104,189,HP_Boost
2023-02-10 03:00:00,Saxony,106,39,168,HP_Boost
2023-02-10 04:00:00,Saxony,485,136,67,Base
2023-02-10 05:00:00,Saxony,174,63,69,HP_Boost
2023-02-10 06:00:00,Saxony,381,83,132,Base
2023-02-10 07:00:00,Saxony,210,192,120,HP_Boost
2023-02-10 08:00:00,Saxony,332,70,63,HP_Boost
2023-02-10 09:00:00,Saxony,389,78,274,Base
2023-02-10 10:00:00,Saxony,114,12,134,HP_Boost
2023-02-10 11:00:00,Saxony,161,174,83,HP_Boost
2023-02-10 12:00:00,Saxony,171,88,272,HP_Boost
2023-02-10 13:00:00,Saxony,95,173,30,HP_Boost
2023-02-10 14:00:00,Saxony,342,96,3,Base
2023-02-10 15:00:00,Saxony,342,46,134,Base
2023-02-10 16:00:00,Saxony,107,184,100,Base
2023-02-10 17:00:00,Saxony,323,81,83,Base
2023-02-10 18:00:00,Saxony,316,189,230,Base
2023-02-10 19:00:00,Saxony,71,61,188,HP_Boost
2023-02-10 20:00:00,Saxony,305,135,251,HP_Boost
2023-02-10 21:00:00,Saxony,136,80,189,HP_Boost
2023-02-10 22:00:00,Saxony,406,78,287,Base
2023-02-10 23:00:00,Saxony,276,123,32,HP_Boost
2023-02-11 00:00:00,Saxony,336,189,275,Base
2023-02-11 01:00:00,Saxony,296,1,240,HP_Boost
2023-02-11 02:00:00,Saxony,384,76,124,Base
2023-02-11 03:00:00,Saxony,270,166,34,Base
2023-02-11 04:00:00,Saxony,119,17,151,HP_Boost
2023-02-11 05:00:00,Saxony,309,92,0,Base
2023-02-11 06:00:00,Saxony,332,154,293,Base
2023-02-11 07:00:00,Saxony,176,153,118,HP_Boost
2023-02-11 08:00:00,Saxony,295,178,240,HP_Boost
2023-02-11 09:00:00,Saxony,256,186,175,Base
2023-02-11 10:00:00,Saxony,104,177,229,HP_Boost
2023-02-11 11:00:00,Saxony,425,64,44,HP_Boost
2023-02-11 12:00:00,Saxony,324,91,177,Base
2023-02-11 13:00:00,Saxony,414,176,153,Base
2023-02-11 14:00:00,Saxony,341,108,57,Base
2023-02-11 15:00:00,Saxony,308,97,36,Base
2023-02-11 16:00:00,Saxony,125,138,284,Base
2023-02-11 17:00:00,Saxony,141,49,223,Base
2023-02-11 18:00:00,Saxony,70,52,21,Base
2023-02-11 19:00:00,Saxony,493,174,70,Base
2023-02-11 20:00:00,Saxony,268,51,148,HP_Boost
2023-02-11 21:00:00,Saxony,496,148,3,Base
2023-02-11 22:00:00,Saxony,170,99,193,Base
2023-02-11 23:00:00,Saxony,433,5,106,Base
2023-02-12 00:00:00,Saxony,108,1,208,HP_Boost
2023-02-12 01:00:00,Saxony,81,162,208,Base
2023-02-12 02:00:00,Saxony,228,58,115,HP_Boost
2023-02-12 03:00:00,Saxony,272,121,154,HP_Boost
2023-02-12 04:00:00,Saxony,334,115,48,Base
2023-02-12 05:00:00,Saxony,241,86,259,Base
2023-02-12 06:00:00,Saxony,77,35,116,HP_Boost
2023-02-12 07:00:00,Saxony,448,152,168,Base
2023-02-12 08:00:00,Saxony,291,129,294,Base
2023-02-12 09:00:00,Saxony,463,102,249,HP_Boost
2023-02-12 10:00:00,Saxony,370,42,206,Base
2023-02-12 11:00:00,Saxony,121,49,84,Base
2023-02-12 12:00:00,Saxony,52,44,177,Base
2023-02-12 13:00:00,Saxony,374,54,254,HP_Boost
2023-02-12 14:00:00,Saxony,73,116,40,HP_Boost
2023-02-12 15:00:00,Saxony,425,156,95,HP_Boost
2023-02-12 16:00:00,Saxony,88,70,80,Base
2023-02-12 17:00:00,Saxony,452,170,225,Base
2023-02-12 18:00:00,Saxony,493,73,203,HP_Boost
2023-02-12 19:00:00,Saxony,169,127,141,HP_Boost
2023-02-12 20:00:00,Saxony,495,80,189,Base
2023-02-12 21:00:00,Saxony,377,100,114,Base
2023-02-12 22:00:00,Saxony,99,144,101,HP_Boost
2023-02-12 23:00:00,Saxony,153,90,39,Base
2023-02-13 00:00:00,Saxony,336,64,34,HP_Boost
2023-02-13 01:00:00,Saxony,108,128,263,Base
2023-02-13 02:00:00,Saxony,471,107,16,Base
2023-02-13 03:00:00,Saxony,449,116,28,HP_Boost
2023-02-13 04:00:00,Saxony,192,86,239,HP_Boost
2023-02-13 05:00:00,Saxony,211,50,162,HP_Boost
2023-02-13 06:00:00,Saxony,171,108,95,Base
2023-02-13 07:00:00,Saxony,63,90,193,Base
2023-02-13 08:00:00,Saxony,267,40,287,HP_Boost
2023-02-13 09:00:00,Saxony,282,44,225,Base
2023-02-13 10:00:00,Saxony,197,163,61,HP_Boost
2023-02-13 11:00:00,Saxony,412,199,273,HP_Boost
2023-02-13 12:00:00,Saxony,181,122,251,HP_Boost
2023-02-13 13:00:00,Saxony,385,131,258,HP_Boost
2023-02-13 14:00:00,Saxony,281,28,250,Base
2023-02-13 15:00:00,Saxony,126,196,200,Base
2023-02-13 16:00:00,Saxony,435,48,84,HP_Boost
2023-02-13 17:00:00,Saxony,348,46,153,HP_Boost
2023-02-13 18:00:00,Saxony,403,67,94,Base
2023-02-13 19:00:00,Saxony,375,63,8,HP_Boost
2023-02-13 20:00:00,Saxony,204,101,168,HP_Boost
2023-02-13 21:00:00,Saxony,257,55,50,Base
2023-02-13 22:00:00,Saxony,302,107,229,Base
2023-02-13 23:00:00,Saxony,332,184,226,HP_Boost
2023-02-14 00:00:00,Saxony,422,42,155,HP_Boost
2023-02-14 01:00:00,Saxony,243,36,98,Base
2023-02-14 02:00:00,Saxony,125,0,217,Base
2023-02-14 03:00:00,Saxony,316,129,99,HP_Boost
2023-02-14 04:00:00,Saxony,437,196,135,HP_Boost
2023-02-14 05:00:00,Saxony,341,132,96,HP_Boost
2023-02-14 06:00:00,Saxony,68,12,66,HP_Boost
2023-02-14 07:00:00,Saxony,71,118,233,Base
2023-02-14 08:00:00,Saxony,377,171,164,HP_Boost
2023-02-14 09:00:00,Saxony,91,54,234,HP_Boost
2023-02-14 10:00:00,Saxony,395,118,298,Base
2023-02-14 11:00:00,Saxony,166,148,259,Base
2023-02-14 12:00:00,Saxony,110,100,135,HP_Boost
2023-02-14 13:00:00,Saxony,426,48,27,HP_Boost
2023-02-14 14:00:00,Saxony,429,171,296,Base
2023-02-14 15:00:00,Saxony,334,94,24,HP_Boost
2023-02-14 16:00:00,Saxony,436,103,131,HP_Boost
2023-02-14 17:00:00,Saxony,241,162,18,Base
2023-02-14 18:00:00,Saxony,272,132,284,HP_Boost
2023-02-14 19:00:00,Saxony,189,129,72,HP_Boost
2023-02-14 20:00:00,Saxony,383,157,16,HP_Boost
2023-02-14 21:00:00,Saxony,205,16,99,HP_Boost
2023-02-14 22:00:00,Saxony,485,33,188,Base
2023-02-14 23:00:00,Saxony,224,145,28,HP_Boost
2023-02-15 00:00:00,Saxony,353,46,198,Base
2023-02-15 01:00:00,Saxony,458,73,33,HP_Boost
2023-02-15 02:00:00,Saxony,172,15,90,Base
2023-02-15 03:00:00,Saxony,468,78,181,HP_Boost
2023-02-15 04:00:00,Saxony,374,157,280,Base
2023-02-15 05:00:00,Saxony,303,50,28,HP_Boost
2023-02-15 06:00:00,Saxony,204,23,187,HP_Boost
2023-02-15 07:00:00,Saxony,68,44,90,HP_Boost
2023-02-15 08:00:00,Saxony,489,36,25,Base
2023-02-15 09:00:00,Saxony,281,55,294,HP_Boost
2023-02-15 10:00:00,Saxony,180,13,179,HP_Boost
2023-02-15 11:00:00,Saxony,284,66,160,Base
2023-02-15 12:00:00,Saxony,256,124,224,HP_Boost
2023-02-15 13:00:00,Saxony,86,79,6,Base
2023-02-15 14:00:00,Saxony,365,160,240,Base
2023-02-15 15:00:00,Saxony,90,124,76,Base
2023-02-15 16:00:00,Saxony,71,153,193,Base
2023-02-15 17:00:00,Saxony,276,91,264,HP_Boost
2023-02-15 18:00:00,Saxony,249,69,212,HP_Boost
2023-02-15 19:00:00,Saxony,240,54,130,HP_Boost
2023-02-15 20:00:00,Saxony,372,133,98,Base
2023-02-15 21:00:00,Saxony,494,191,149,HP_Boost
2023-02-15 22:00:00,Saxony,98,76,259,Base
2023-02-15 23:00:00,Saxony,272,169,22,HP_Boost
2023-02-16 00:00:00,Saxony,256,199,54,HP_Boost
2023-02-16 01:00:00,Saxony,172,40,53,HP_Boost
2023-02-16 02:00:00,Saxony,378,9,96,Base
2023-02-16 03:00:00,Saxony,52,66,128,HP_Boost
2023-02-16 04:00:00,Saxony,140,119,12,Base
2023-02-16 05:00:00,Saxony,419,22,151,HP_Boost
2023-02-16 06:00:00,Saxony,487,96,118,HP_Boost
2023-02-16 07:00:00,Saxony,234,32,223,Base
2023-02-16 08:00:00,Saxony,400,193,115,HP_Boost
2023-02-16 09:00:00,Saxony,63,57,236,Base
2023-02-16 10:00:00,Saxony,242,162,296,Base
2023-02-16 11:00:00,Saxony,164,130,291,Base
2023-02-16 12:00:00,Saxony,328,168,18,Base
2023-02-16 13:00:00,Saxony,307,70,11,Base
2023-02-16 14:00:00,Saxony,138,64,248,Base
2023-02-16 15:00:00,Saxony,302,133,30,HP_Boost
2023-02-16 16:00:00,Saxony,263,134,159,Base
2023-02-16 17:00:00,Saxony,389,101,239,Base
2023-02-16 18:00:00,Saxony,229,127,58,HP_Boost
2023-02-16 19:00:00,Saxony,345,39,5,Base
2023-02-16 20:00:00,Saxony,383,2,236,HP_Boost
2023-02-16 21:00:00,Saxony,422,106,96,HP_Boost
2023-02-16 22:00:00,Saxony,385,187,198,HP_Boost
2023-02-16 23:00:00,Saxony,496,98,145,Base
2023-02-17 00:00:00,Saxony,199,46,237,HP_Boost
2023-02-17 01:00:00,Saxony,242,152,40,HP_Boost
2023-02-17 02:00:00,Saxony,310,20,185,HP_Boost
2023-02-17 03:00:00,Saxony,420,151,20,HP_Boost
2023-02-17 04:00:00,Saxony,93,135,269,Base
2023-02-17 05:00:00,Saxony,80,18,280,HP_Boost
2023-02-17 06:00:00,Saxony,373,71,215,HP_Boost
2023-02-17 07:00:00,Saxony,307,120,227,Base
2023-02-17 08:00:00,Saxony,249,171,210,HP_Boost
2023-02-17 09:00:00,Saxony,197,29,103,Base
2023-02-17 10:00:00,Saxony,53,36,91,Base
2023-02-17 11:00:00,Saxony,384,111,84,Base
2023-02-17 12:00:00,Saxony,475,144,246,HP_Boost
2023-02-17 13:00:00,Saxony,429,153,218,HP_Boost
2023-02-17 14:00:00,Saxony,312,104,26,HP_Boost
2023-02-17 15:00:00,Saxony,456,76,20,HP_Boost
2023-02-17 16:00:00,Saxony,303,40,43,HP_Boost
2023-02-17 17:00:00,Saxony,364,131,258,HP_Boost
2023-02-17 18:00:00,Saxony,413,148,32,Base
2023-02-17 19:00:00,Saxony,303,103,85,HP_Boost
2023-02-17 20:00:00,Saxony,275,7,255,HP_Boost
2023-02-17 21:00:00,Saxony,471,72,239,Base
2023-02-17 22:00:00,Saxony,263,101,5,Base
2023-02-17 23:00:00,Saxony,230,91,110,Base
2023-02-18 00:00:00,Saxony,383,135,115,HP_Boost
2023-02-18 01:00:00,Saxony,101,192,177,Base
2023-02-18 02:00:00,Saxony,108,165,227,Base
2023-02-18 03:00:00,Saxony,106,165,34,HP_Boost
2023-02-18 04:00:00,Saxony,118,2,243,HP_Boost
2023-02-18 05:00:00,Saxony,328,181,199,Base
2023-02-18 06:00:00,Saxony,163,174,19,HP_Boost
2023-02-18 07:00:00,Saxony,409,103,262,HP_Boost
2023-02-18 08:00:00,Saxony,496,39,11,HP_Boost
2023-02-18 09:00:00,Saxony,70,64,68,HP_Boost
2023-02-18 10:00:00,Saxony,148,170,110,Base
2023-02-18 11:00:00,Saxony,217,82,113,Base
2023-02-18 12:00:00,Saxony,387,98,63,Base
2023-02-18 13:00:00,Saxony,294,13,257,HP_Boost
2023-02-18 14:00:00,Saxony,239,55,59,Base
2023-02-18 15:00:00,Saxony,176,42,93,HP_Boost
2023-02-18 16:00:00,Saxony,253,75,211,Base
2023-02-18 17:00:00,Saxony,412,130,134,Base
2023-02-18 18:00:00,Saxony,129,31,4,Base
2023-02-18 19:00:00,Saxony,374,98,70,HP_Boost
2023-02-18 20:00:00,Saxony,411,105,272,HP_Boost
2023-02-18 21:00:00,Saxony,321,133,90,HP_Boost
2023-02-18 22:00:00,Saxony,159,141,150,Base
2023-02-18 23:00:00,Saxony,363,182,272,Base
2023-02-19 00:00:00,Saxony,480,132,195,HP_Boost
2023-02-19 01:00:00,Saxony,360,191,105,Base
2023-02-19 02:00:00,Saxony,102,80,262,Base
2023-02-19 03:00:00,Saxony,315,175,242,HP_Boost
2023-02-19 04:00:00,Saxony,204,49,261,HP_Boost
2023-02-19 05:00:00,Saxony,401,10,79,Base
2023-02-19 06:00:00,Saxony,418,176,98,Base
2023-02-19 07:00:00,Saxony,264,18,267,Base
2023-02-19 08:00:00,Saxony,473,55,166,Base
2023-02-19 09:00:00,Saxony,418,43,168,HP_Boost
2023-02-19 10:00:00,Saxony,301,125,120,Base
2023-02-19 11:00:00,Saxony,359,174,145,HP_Boost
2023-02-19 12:00:00,Saxony,333,135,122,HP_Boost
2023-02-19 13:00:00,Saxony,249,102,268,HP_Boost
2023-02-19 14:00:00,Saxony,55,71,258,HP_Boost
2023-02-19 15:00:00,Saxony,480,112,194,HP_Boost
2023-02-19 16:00:00,Saxony,305,3,204,HP_Boost
2023-02-19 17:00:00,Saxony,280,73,250,HP_Boost
2023-02-19 18:00:00,Saxony,60,139,170,HP_Boost
2023-02-19 19:00:00,Saxony,180,105,249,HP_Boost
2023-02-19 20:00:00,Saxony,201,173,257,HP_Boost
2023-02-19 21:00:00,Saxony,154,19,222,HP_Boost
2023-02-19 22:00:00,Saxony,284,79,242,HP_Boost
2023-02-19 23:00:00,Saxony,420,9,262,Base
2023-02-20 00:00:00,Saxony,160,139,144,HP_Boost
2023-02-20 01:00:00,Saxony,332,138,242,Base
2023-02-20 02:00:00,Saxony,331,68,24,HP_Boost
2023-02-20 03:00:00,Saxony,147,51,212,HP_Boost
2023-02-20 04:00:00,Saxony,320,53,234,HP_Boost
2023-02-20 05:00:00,Saxony,448,29,253,Base
2023-02-20 06:00:00,Saxony,228,17,257,Base
2023-02-20 07:00:00,Saxony,226,138,168,HP_Boost
2023-02-20 08:00:00,Saxony,244,85,275,Base
2023-02-20 09:00:00,Saxony,377,144,121,HP_Boost
2023-02-20 10:00:00,Saxony,74,54,115,Base
2023-02-20 11:00:00,Saxony,123,22,155,HP_Boost
2023-02-20 12:00:00,Saxony,138,8,63,Base
2023-02-20 13:00:00,Saxony,62,60,262,HP_Boost
2023-02-20 14:00:00,Saxony,432,142,210,Base
2023-02-20 15:00:00,Saxony,164,199,288,Base
2023-02-20 16:00:00,Saxony,136,95,259,HP_Boost
2023-02-20 17:00:00,Saxony,497,50,15,Base
2023-02-20 18:00:00,Saxony,166,121,230,Base
2023-02-20 19:00:00,Saxony,405,11,181,HP_Boost
2023-02-20 20:00:00,Saxony,71,149,104,Base
2023-02-20 21:00:00,Saxony,470,146,144,HP_Boost
2023-02-20 22:00:00,Saxony,394,89,111,HP_Boost
2023-02-20 23:00:00,Saxony,286,90,189,HP_Boost
2023-02-21 00:00:00,Saxony,231,192,275,Base
2023-02-21 01:00:00,Saxony,400,34,17,Base
2023-02-21 02:00:00,Saxony,218,175,268,Base
2023-02-21 03:00:00,Saxony,415,21,10,HP_Boost
2023-02-21 04:00:00,Saxony,287,117,69,Base
2023-02-21 05:00:00,Saxony,400,154,86,HP_Boost
2023-02-21 06:00:00,Saxony,445,61,252,HP_Boost
2023-02-21 07:00:00,Saxony,417,134,46,Base
2023-02-21 08:00:00,Saxony,67,105,228,HP_Boost
2023-02-21 09:00:00,Saxony,396,29,176,HP_Boost
2023-02-21 10:00:00,Saxony,359,8,41,Base
2023-02-21 11:00:00,Saxony,433,29,274,HP_Boost
2023-02-21 12:00:00,Saxony,320,187,196,Base
2023-02-21 13:00:00,Saxony,156,97,103,Base
2023-02-21 14:00:00,Saxony,321,82,15,Base
2023-02-21 15:00:00,Saxony,469,69,150,HP_Boost
2023-02-21 16:00:00,Saxony,258,10,103,Base
2023-02-21 17:00:00,Saxony,216,8,140,HP_Boost
2023-02-21 18:00:00,Saxony,234,197,175,Base
2023-02-21 19:00:00,Saxony,346,139,161,Base
2023-02-21 20:00:00,Saxony,464,136,128,Base
2023-02-21 21:00:00,Saxony,222,101,170,Base
2023-02-21 22:00:00,Saxony,227,144,228,HP_Boost
2023-02-21 23:00:00,Saxony,257,104,224,HP_Boost
2023-02-22 00:00:00,Saxony,379,169,98,Base
2023-02-22 01:00:00,Saxony,384,121,170,Base
2023-02-22 02:00:00,Saxony,62,89,209,Base
2023-02-22 03:00:00,Saxony,360,30,168,HP_Boost
2023-02-22 04:00:00,Saxony,147,95,50,HP_Boost
2023-02-22 05:00:00,Saxony,159,153,32,HP_Boost
2023-02-22 06:00:00,Saxony,366,183,255,Base
2023-02-22 07:00:00,Saxony,209,22,71,Base
2023-02-22 08:00:00,Saxony,272,23,65,HP_Boost
2023-02-22 09:00:00,Saxony,272,108,25,Base
2023-02-22 10:00:00,Saxony,279,188,117,Base
2023-02-22 11:00:00,Saxony,214,80,246,HP_Boost
2023-02-22 12:00:00,Saxony,379,140,143,Base
2023-02-22 13:00:00,Saxony,126,74,237,HP_Boost
2023-02-22 14:00:00,Saxony,465,19,246,HP_Boost
2023-02-22 15:00:00,Saxony,408,159,233,Base
2023-02-22 16:00:00,Saxony,390,87,42,HP_Boost
2023-02-22 17:00:00,Saxony,270,2,129,HP_Boost
2023-02-22 18:00:00,Saxony,134,98,148,Base
2023-02-22 19:00:00,Saxony,306,116,38,Base
2023-02-22 20:00:00,Saxony,152,33,6,Base
2023-02-22 21:00:00,Saxony,490,25,106,Base
2023-02-22 22:00:00,Saxony,316,123,155,Base
2023-02-22 23:00:00,Saxony,441,10,19,Base
2023-02-23 00:00:00,Saxony,225,100,241,HP_Boost
2023-02-23 01:00:00,Saxony,381,19,43,Base
2023-02-23 02:00:00,Saxony,375,109,93,Base
2023-02-23 03:00:00,Saxony,104,55,74,Base
2023-02-23 04:00:00,Saxony,59,165,33,HP_Boost
2023-02-23 05:00:00,Saxony,73,39,48,HP_Boost
2023-02-23 06:00:00,Saxony,185,106,83,Base
2023-02-23 07:00:00,Saxony,444,190,283,Base
2023-02-23 08:00:00,Saxony,378,6,274,Base
2023-02-23 09:00:00,Saxony,485,100,127,Base
2023-02-23 10:00:00,Saxony,90,121,23,Base
2023-02-23 11:00:00,Saxony,251,103,110,HP_Boost
2023-02-23 12:00:00,Saxony,344,113,133,HP_Boost
2023-02-23 13:00:00,Saxony,300,119,164,HP_Boost
2023-02-23 14:00:00,Saxony,396,184,253,Base
2023-02-23 15:00:00,Saxony,220,119,64,Base
2023-02-23 16:00:00,Saxony,455,148,67,Base
2023-02-23 17:00:00,Saxony,271,27,16,HP_Boost
2023-02-23 18:00:00,Saxony,498,91,271,Base
2023-02-23 19:00:00,Saxony,189,100,240,HP_Boost
2023-02-23 20:00:00,Saxony,483,162,84,HP_Boost
2023-02-23 21:00:00,Saxony,55,70,169,Base
2023-02-23 22:00:00,Saxony,349,130,38,Base
2023-02-23 23:00:00,Saxony,135,44,95,Base
2023-02-24 00:00:00,Saxony,478,157,126,Base
2023-02-24 01:00:00,Saxony,285,116,124,Base
2023-02-24 02:00:00,Saxony,258,46,107,Base
2023-02-24 03:00:00,Saxony,161,105,209,HP_Boost
2023-02-24 04:00:00,Saxony,292,99,151,HP_Boost
2023-02-24 05:00:00,Saxony,475,68,12,HP_Boost
2023-02-24 06:00:00,Saxony,495,154,195,HP_Boost
2023-02-24 07:00:00,Saxony,230,119,69,HP_Boost
2023-02-24 08:00:00,Saxony,214,124,10,Base
2023-02-24 09:00:00,Saxony,345,188,45,HP_Boost
2023-02-24 10:00:00,Saxony,102,128,65,Base
2023-02-24 11:00:00,Saxony,315,33,196,Base
2023-02-24 12:00:00,Saxony,143,91,81,Base
2023-02-24 13:00:00,Saxony,62,156,129,Base
2023-02-24 14:00:00,Saxony,390,67,204,HP_Boost
2023-02-24 15:00:00,Saxony,483,176,33,Base
2023-02-24 16:00:00,Saxony,179,106,283,Base
2023-02-24 17:00:00,Saxony,95,139,85,Base
2023-02-24 18:00:00,Saxony,486,158,6,Base
2023-02-24 19:00:00,Saxony,239,24,44,HP_Boost
2023-02-24 20:00:00,Saxony,253,106,126,Base
2023-02-24 21:00:00,Saxony,364,39,241,Base
2023-02-24 22:00:00,Saxony,87,97,246,HP_Boost
2023-02-24 23:00:00,Saxony,181,34,26,HP_Boost
2023-02-25 00:00:00,Saxony,372,173,294,HP_Boost
2023-02-25 01:00:00,Saxony,496,18,205,HP_Boost
2023-02-25 02:00:00,Saxony,216,30,154,HP_Boost
2023-02-25 03:00:00,Saxony,247,73,4,HP_Boost
2023-02-25 04:00:00,Saxony,491,69,33,Base
2023-02-25 05:00:00,Saxony,371,109,191,Base
2023-02-25 06:00:00,Saxony,106,35,298,HP_Boost
2023-02-25 07:00:00,Saxony,424,15,263,HP_Boost
2023-02-25 08:00:00,Saxony,382,182,259,HP_Boost
2023-02-25 09:00:00,Saxony,63,139,183,Base
2023-02-25 10:00:00,Saxony,361,123,42,Base
2023-02-25 11:00:00,Saxony,122,74,15,Base
2023-02-25 12:00:00,Saxony,123,41,251,HP_Boost
2023-02-25 13:00:00,Saxony,123,95,91,Base
2023-02-25 14:00:00,Saxony,166,138,16,HP_Boost
2023-02-25 15:00:00,Saxony,56,129,43,HP_Boost
2023-02-25 16:00:00,Saxony,432,141,239,HP_Boost
2023-02-25 17:00:00,Saxony,65,143,215,HP_Boost
2023-02-25 18:00:00,Saxony,68,197,194,Base
2023-02-25 19:00:00,Saxony,296,94,224,Base
2023-02-25 20:00:00,Saxony,92,65,277,HP_Boost
2023-02-25 21:00:00,Saxony,216,32,198,Base
2023-02-25 22:00:00,Saxony,196,178,109,Base
2023-02-25 23:00:00,Saxony,381,197,112,HP_Boost
2023-02-26 00:00:00,Saxony,290,88,52,Base
2023-02-26 01:00:00,Saxony,360,138,85,HP_Boost
2023-02-26 02:00:00,Saxony,111,170,9,HP_Boost
2023-02-26 03:00:00,Saxony,203,23,186,HP_Boost
2023-02-26 04:00:00,Saxony,169,47,214,HP_Boost
2023-02-26 05:00:00,Saxony,294,163,275,Base
2023-02-26 06:00:00,Saxony,497,196,149,HP_Boost
2023-02-26 07:00:00,Saxony,91,3,254,HP_Boost
2023-02-26 08:00:00,Saxony,53,99,152,HP_Boost
2023-02-26 09:00:00,Saxony,94,5,35,HP_Boost
2023-02-26 10:00:00,Saxony,375,111,273,HP_Boost
2023-02-26 11:00:00,Saxony,347,74,98,Base
2023-02-26 12:00:00,Saxony,347,101,149,HP_Boost
2023-02-26 13:00:00,Saxony,494,12,180,HP_Boost
2023-02-26 14:00:00,Saxony,493,12,112,HP_Boost
2023-02-26 15:00:00,Saxony,104,165,79,Base
2023-02-26 16:00:00,Saxony,384,165,283,HP_Boost
2023-02-26 17:00:00,Saxony,335,199,123,HP_Boost
2023-02-26 18:00:00,Saxony,471,162,97,HP_Boost
2023-02-26 19:00:00,Saxony,342,134,284,HP_Boost
2023-02-26 20:00:00,Saxony,58,68,220,Base
2023-02-26 21:00:00,Saxony,451,170,175,HP_Boost
2023-02-26 22:00:00,Saxony,369,89,235,Base
2023-02-26 23:00:00,Saxony,418,3,293,Base
2023-02-27 00:00:00,Saxony,90,193,59,Base
2023-02-27 01:00:00,Saxony,79,125,36,Base
2023-02-27 02:00:00,Saxony,300,100,60,Base
2023-02-27 03:00:00,Saxony,146,140,17,HP_Boost
2023-02-27 04:00:00,Saxony,148,152,145,Base
2023-02-27 05:00:00,Saxony,481,54,69,HP_Boost
2023-02-27 06:00:00,Saxony,289,114,153,HP_Boost
2023-02-27 07:00:00,Saxony,351,187,275,Base
2023-02-27 08:00:00,Saxony,246,92,38,Base
2023-02-27 09:00:00,Saxony,171,119,143,HP_Boost
2023-02-27 10:00:00,Saxony,382,122,0,Base
2023-02-27 11:00:00,Saxony,258,191,180,Base
2023-02-27 12:00:00,Saxony,194,133,203,HP_Boost
2023-02-27 13:00:00,Saxony,366,40,256,HP_Boost
2023-02-27 14:00:00,Saxony,199,141,94,Base
2023-02-27 15:00:00,Saxony,446,162,18,Base
2023-02-27 16:00:00,Saxony,359,84,284,HP_Boost
2023-02-27 17:00:00,Saxony,118,102,109,Base
2023-02-27 18:00:00,Saxony,431,77,238,Base
2023-02-27 19:00:00,Saxony,492,57,297,HP_Boost
2023-02-27 20:00:00,Saxony,318,115,72,HP_Boost
2023-02-27 21:00:00,Saxony,309,187,265,HP_Boost
2023-02-27 22:00:00,Saxony,399,125,22,Base
2023-02-27 23:00:00,Saxony,108,134,187,HP_Boost
2023-02-28 00:00:00,Saxony,286,163,146,Base
2023-02-28 01:00:00,Saxony,427,70,65,Base
2023-02-28 02:00:00,Saxony,215,141,257,Base
2023-02-28 03:00:00,Saxony,319,168,221,Base
2023-02-28 04:00:00,Saxony,422,140,167,HP_Boost
2023-02-28 05:00:00,Saxony,262,120,262,Base
2023-02-28 06:00:00,Saxony,144,95,113,Base
2023-02-28 07:00:00,Saxony,92,158,75,HP_Boost
2023-02-28 08:00:00,Saxony,472,28,6,Base
2023-02-28 09:00:00,Saxony,51,83,118,Base
2023-02-28 10:00:00,Saxony,372,175,271,Base
2023-02-28 11:00:00,Saxony,160,95,177,Base
2023-02-28 12:00:00,Saxony,176,87,61,HP_Boost
2023-02-28 13:00:00,Saxony,134,182,105,HP_Boost
2023-02-28 14:00:00,Saxony,246,8,235,Base
2023-02-28 15:00:00,Saxony,110,96,93,Base
2023-02-28 16:00:00,Saxony,457,114,46,Base
2023-02-28 17:00:00,Saxony,273,68,85,HP_Boost
2023-02-28 18:00:00,Saxony,92,110,58,Base
2023-02-28 19:00:00,Saxony,66,143,40,Base
2023-02-28 20:00:00,Saxony,60,146,33,HP_Boost
2023-02-28 21:00:00,Saxony,430,115,237,Base
2023-02-28 22:00:00,Saxony,442,44,178,Base
2023-02-28 23:00:00,Saxony,332,118,95,Base
2023-03-01 00:00:00,Saxony,155,191,9,Base
2023-03-01 01:00:00,Saxony,266,133,286,Base
2023-03-01 02:00:00,Saxony,302,116,3,Base
2023-03-01 03:00:00,Saxony,118,10,199,HP_Boost
2023-03-01 04:00:00,Saxony,335,161,83,HP_Boost
2023-03-01 05:00:00,Saxony,289,182,259,HP_Boost
